crop_variety,t_mean_Q1,t_mean_Q2,t_mean_Q3,t_mean_Q4,t_max_Q1,t_max_Q2,t_max_Q3,t_max_Q4,t_min_Q1,t_min_Q2,t_min_Q3,t_min_Q4,w_mean_Q1,w_mean_Q2,w_mean_Q3,w_mean_Q4,w_max_Q1,w_max_Q2,w_max_Q3,w_max_Q4,h_mean_Q1,h_mean_Q2,h_mean_Q3,h_mean_Q4,r_sum_Q1,r_sum_Q2,r_sum_Q3,r_sum_Q4
Cucumber_Diva,21.34804317,20.44428948,21.06805076,19.72066322,26.42974174,24.74250729,26.82678727,23.97680841,16.70120828,17.25416306,15.87011316,16.20073171,7.101928369,6.297179876,9.083168823,6.991198083,12.51027412,10.68191001,14.35806777,12.0613765,65.84145009,75.75802396,58.82992921,77.29036917,0.259397562,0.321251535,0.343127964,0.232780856
Cucumber_Diva,21.31018478,20.57431996,20.93359192,19.74433451,26.28490082,24.46366262,26.68652482,24.05892987,16.5387966,17.05682864,15.84657658,16.20164685,7.216736161,6.386317899,9.054213056,7.123387746,12.54511337,10.86890171,14.25414138,12.1275135,65.90878225,75.7738107,58.93554528,77.2029665,0.25785054,0.315214453,0.163771748,0.174362339
Cucumber_Diva,21.31583678,20.70755166,21.05500878,19.70159867,26.50079077,24.85973628,26.62467642,24.04716259,16.61286352,17.28297924,16.02678781,16.26518478,7.210798092,6.405710252,9.05077386,7.139322881,12.51195945,10.67992591,14.33121066,12.12149696,65.956824,75.72647999,58.87839912,77.23330707,0.337169199,0.163346833,0.239982292,0.294337402
Cucumber_Diva,21.10801396,20.60509907,20.99758942,19.62922213,26.37522188,24.90072745,26.64052907,23.7290468,16.54593037,17.09011865,16.05888586,16.14798231,7.249889074,6.392105797,9.031882282,6.931206184,12.67027491,10.6608251,14.38696353,12.20017227,65.85174165,75.65512425,58.8547674,77.08302239,0.177856446,0.168299214,0.333354497,0.217294783
Cucumber_Diva,21.23080015,20.75523312,20.98145155,19.69291568,26.40421009,24.70830025,26.68718473,23.83706756,16.76305528,17.03904872,15.79949705,16.31727034,7.337262009,6.127121228,8.711360978,6.919722145,12.42544241,10.81414249,14.31074545,12.09974967,65.84215475,75.7646342,58.8896172,77.35563639,0.254247078,0.27373191,0.131297277,0.316452357
Leeks_American Flag,20.58510616,19.78527261,20.20216299,19.65916024,24.76920239,24.45989193,25.3510632,23.98170105,17.04564591,15.52251013,15.73848836,15.98027447,6.376258335,8.014705868,8.285175425,7.093781155,10.83662668,12.6085299,13.32348538,12.08412608,76.13860403,66.18965509,64.38479663,75.92051429,0.296911211,0.24214055,0.225532932,0.276150043
Leeks_American Flag,20.58510616,19.78527261,20.20216299,19.65916024,24.76920239,24.45989193,25.3510632,23.98170105,17.04564591,15.52251013,15.73848836,15.98027447,6.376258335,8.014705868,8.285175425,7.093781155,10.83662668,12.6085299,13.32348538,12.08412608,76.13860403,66.18965509,64.38479663,75.92051429,0.296911211,0.24214055,0.225532932,0.276150043
Leeks_American Flag,21.40685006,20.08917837,19.99516029,20.07682174,26.35365089,24.70829688,24.88547633,24.61128341,17.38397177,16.14018193,15.8897216,16.2336567,7.621693105,8.346348418,8.470536019,6.81486041,13.18731842,13.14745282,13.27247203,11.75542011,70.16857973,68.43307734,67.6007985,74.74875621,0.249784191,0.224973046,0.239973054,0.29254187
Leeks_American Flag,21.94268557,20.80139175,20.88670385,20.56482197,26.60917619,25.91531486,25.89788727,24.85392546,17.9139168,16.37940852,16.5738773,16.8797504,7.443044028,8.784594371,8.3652415,6.973561027,12.36413188,13.92332644,13.24431931,11.82499048,69.89574954,64.87660515,65.41751463,74.8975549,0.2616495,0.22709191,0.229319541,0.289034899
Leeks_American Flag,20.60851272,19.73074836,20.25296776,19.62979534,24.7126176,24.62918294,25.3359576,24.01400271,16.80095193,15.56408926,15.80705144,15.98199336,6.421047188,8.122671787,8.390701668,6.909629744,10.78084181,12.59440441,13.27423255,12.16574125,76.18316525,66.2287711,64.40811303,75.95434224,0.332412975,0.170507846,0.232979633,0.291879816
Leeks_American Flag,20.59982894,19.91468275,20.24102846,19.58133437,24.73732442,24.59564658,25.3641155,24.00308898,16.99969443,15.50603652,15.55063327,15.96890155,6.465434223,8.028398371,8.388777775,7.029750781,10.73392818,12.58702281,13.19193819,12.16949018,76.14840378,66.24441582,64.31836963,75.99483703,0.089402992,0.341169488,0.24410068,0.154831769
Leeks_American Flag,20.72715615,19.68702852,20.22498966,19.70820786,24.79732777,24.44935835,25.42459708,24.04880524,17.03316344,15.39595706,15.88545919,16.05572677,6.466626688,8.036539042,8.330749176,7.048640363,10.69079596,12.63122543,13.20783916,12.10767593,76.0292067,66.12897745,64.40488454,75.73919173,0.217932454,0.241974604,0.335362496,0.100138425
Leeks_American Flag,20.56563115,19.62280958,20.16277734,19.53308812,24.89727339,24.48428419,25.50871025,24.02517879,17.22123982,15.50224004,15.79982489,15.89394628,6.418753867,7.982674217,8.123689688,7.191521459,10.77829097,12.73060091,13.32902894,12.029459,76.15221093,66.33971271,64.20954476,75.84640269,0.372588949,0.252032691,0.071947307,0.265747909
Leeks_American Flag,20.55372962,19.57973753,20.01600249,19.61466133,24.72268571,24.4844595,25.52350499,23.99394791,17.01743063,15.50178923,15.69935353,16.01720018,6.394275165,7.994190022,8.351698217,7.028101738,10.7521331,12.57089952,13.32898044,12.09436248,76.05254133,66.13080401,64.43966317,76.02060811,0.139078767,0.192484105,0.250151674,0.327027394
Leeks_American Flag,20.34664233,19.72016008,20.07810467,19.75493417,24.68040487,24.29744489,25.35412019,24.0324973,17.04465127,15.45813176,15.85191449,15.97613214,6.257425597,8.14490993,8.214513292,7.108671482,10.758177,12.71696606,13.66525592,12.10208021,76.12910298,66.13884647,64.31032372,75.99697084,0.493700684,0.364810691,0.138327761,0.139009281
Leeks_American Flag,20.70292301,19.85534314,20.03749723,19.51864069,24.70025161,24.52183732,25.36849272,23.9495788,17.1274469,15.53357871,15.65116938,16.03697564,6.304286888,8.090921062,8.343193002,7.085721289,10.77179577,12.59604611,13.27736823,12.07122296,76.08625453,66.25361502,64.35869997,75.89102685,0.242822491,0.141270699,0.417095486,0.276165328
Leeks_American Flag,20.61602849,19.87552512,20.38406502,19.72856618,24.66465771,24.36011832,25.30299307,24.08738837,17.26152019,15.55280094,15.80340379,16.17004768,6.431733712,7.82984916,8.2401188,7.144240044,11.16016411,12.6023681,13.18864105,12.09133473,76.10748265,66.33007609,64.46849659,75.97224002,0.411590957,0.156092672,0.209086203,0.240887284
Leeks_American Flag,20.72610239,19.94601888,20.16640921,19.70280418,24.75056257,24.49101646,25.32777318,24.10073225,17.12357794,15.49530914,15.67679596,15.90616123,6.279891483,7.906393796,8.19887034,7.181124367,10.78466242,12.63794313,13.33616282,12.18874398,76.03901064,66.24223256,64.37795123,76.01018812,0.390798961,0.069954087,0.347328245,0.301334399
Leeks_American Flag,20.67848458,19.86854084,20.30272347,19.81368828,24.83521935,24.40394596,25.35237615,23.98591099,17.13595048,15.42911775,15.86853718,16.21611067,6.308708791,8.024596421,8.296205732,7.044806512,10.94824162,12.47160767,13.55457453,11.96420645,76.12211601,66.18525321,64.50824195,75.96271298,0.066142008,0.243128781,0.172850938,0.171779424
Leeks_American Flag,20.65305672,19.95654985,20.16977379,19.67844897,24.61428281,24.43439911,25.35805614,23.98047333,17.11692927,15.39928575,15.74110524,15.9866731,6.379329175,7.955819991,8.285325568,7.155571652,10.77888259,12.55167465,13.21408417,12.03649041,75.915535,66.16649152,64.37863321,75.98605017,0.223903861,0.287773299,0.158081183,0.192322906
Maize_Katumani Composite B,20.65069583,20.31485578,19.7606338,19.60574325,24.96121732,24.62113537,24.28392109,24.61103337,17.03567306,16.4944642,15.6532341,15.0610029,6.507304686,6.868797438,7.669545604,8.582139852,11.11095841,11.29801486,12.13505937,13.34411028,76.14022633,72.62483402,66.67736947,62.46427031,0.29339047,0.279797978,0.249301926,0.20977409
Maize_Katumani Composite B,20.65069583,20.31485578,19.7606338,19.60574325,24.96121732,24.62113537,24.28392109,24.61103337,17.03567306,16.4944642,15.6532341,15.0610029,6.507304686,6.868797438,7.669545604,8.582139852,11.11095841,11.29801486,12.13505937,13.34411028,76.14022633,72.62483402,66.67736947,62.46427031,0.29339047,0.279797978,0.249301926,0.20977409
Maize_Katumani Composite B,21.53548861,20.86335229,20.11893338,19.68373241,26.54564236,25.61364368,24.80661318,24.50836719,17.41749281,16.9699711,16.13467558,15.43938674,7.512803807,7.918119267,8.447273317,8.747048127,13.15885437,13.16031688,13.29478352,13.41296724,69.73188559,70.22329886,67.96163283,64.36703674,0.24944811,0.242274691,0.225263978,0.20704595
Maize_Katumani Composite B,21.96253275,21.62663904,20.75418998,20.18806934,26.63745173,26.54200685,25.70204903,25.4123945,17.86425312,17.40401374,16.47937514,15.69498205,7.302786231,7.980350681,8.67992857,9.006719323,12.23887984,13.02902754,13.69178042,14.09260976,69.41921967,68.14807896,65.52162785,62.75847702,0.260450137,0.251638681,0.228615529,0.209863367
Maize_Katumani Composite B,20.80523173,20.27618732,19.8415532,19.42190804,24.98016791,24.60611024,24.46619384,24.70500694,17.14078896,16.66550292,15.69853604,15.30307898,6.480131359,6.75222512,7.717531489,8.658133385,11.16456693,11.30645668,12.07118255,13.26286324,76.30818802,72.90030453,66.72169898,62.36372876,0.212849892,0.370264425,0.447614561,0.119461453
Maize_Katumani Composite B,20.70467445,20.22289063,19.76633057,19.59884469,24.9926149,24.6072154,24.320419,24.45466906,17.04296855,16.57806447,15.67031711,15.01173896,6.550358852,6.700057773,7.742756607,8.379037755,11.22128772,11.35764727,12.06904073,13.55381098,76.03998938,72.64270377,66.6827911,62.5230555,0.254127894,0.198806393,0.262063399,0.287660411
Maize_Katumani Composite B,20.49543118,20.36871184,19.67133378,19.50947025,24.93098253,24.58689109,24.19527518,24.72812993,17.12116491,16.63691265,15.75015513,15.11285012,6.517435247,6.801854832,7.663274367,8.616113877,11.1025626,11.2814355,12.13557333,13.2769092,76.0669073,72.53226072,66.62222563,62.33099744,0.510623284,0.239271076,0.178636211,0.427362544
Maize_Katumani Composite B,20.69388744,20.20848411,19.78524561,19.67328564,24.77310968,24.55505165,24.44529747,24.77784638,16.93975416,16.31345318,15.66633213,15.02355454,6.778992913,6.704839768,7.594264274,8.736017194,11.21821129,11.33960689,12.20978905,13.26546482,76.10522255,72.51630302,66.69328435,62.33831171,0.08471098,0.374639098,0.24806428,0.20454855
Maize_Katumani Composite B,20.62928938,20.39000238,19.70349477,19.6219038,24.90347799,24.56650463,24.47766554,24.7317496,16.98290522,16.76653284,15.92542473,14.97850677,6.49547291,6.950548383,7.689742407,8.590716816,11.15582421,11.2756214,12.04336834,13.46889463,76.21008967,72.62217647,66.77936517,62.45647777,0.46698272,0.338302181,0.345297494,0.407611294
Maize_Katumani Composite B,20.52325592,20.38705749,19.69562981,19.83409507,25.0268647,24.68620166,24.32290997,24.50796953,16.92945634,16.45805474,15.61164861,14.99318732,6.493182943,6.916300616,7.623893495,8.458179274,11.22030762,11.09342344,12.00120852,13.18325826,76.12210581,72.56818257,66.7187891,62.54734898,0.460008167,0.176535827,0.1972084,0.206298281
Maize_Katumani Composite B,20.66050355,20.34182665,19.63394908,19.7109071,24.92342166,24.7082377,24.23358666,24.57176109,17.18082242,16.45024555,15.66720136,15.17862417,6.406352511,6.715145308,7.710668636,8.552037999,11.11364207,11.3962863,11.95130533,13.27093206,76.11016856,72.56842893,66.7654697,62.38779108,0.228065722,0.315572968,0.326457818,0.356194097
Maize_Katumani Composite B,20.6594708,20.2890173,19.67298815,19.61941124,25.00238897,24.65334625,24.15365266,24.49808384,17.13891389,16.47135893,15.683028,15.06783874,6.568967023,6.846035941,7.830455497,8.572072442,11.13178893,11.395018,12.11976964,13.36456365,76.18686548,72.60545642,66.6466365,62.52302558,0.252548306,0.408187331,0.212759405,0.362498265
Maize_Katumani Composite B,20.62615655,20.31979524,19.86808616,19.63265044,25.07913195,24.58047999,24.39008125,24.59537685,17.04627307,16.47372931,15.62617708,15.22060199,6.433251671,6.949020602,7.668091582,8.670627576,11.10741708,11.33480293,11.97227946,13.22976078,76.26012688,72.72887986,66.7743828,62.57745877,0.538853728,0.28954691,0.170540129,0.245807501
Maize_Katumani Composite B,20.62516987,20.32847646,19.75083646,19.60919784,25.1138898,24.4969876,24.24082802,24.61420764,17.06765408,16.47942116,15.58979653,15.09479901,6.53474797,6.80855742,7.789639823,8.585901278,11.14915039,11.27991171,12.05557755,13.39534853,76.2969329,72.79056425,66.79507925,62.59291778,0.437776828,0.330610698,0.238899903,0.005090553
Maize_Katumani Composite B,20.72887448,20.06076985,19.81455124,19.57558153,24.73787503,24.62733367,24.15958366,24.60945862,17.20728024,16.55088032,15.57631106,15.14117435,6.611187197,6.74128222,7.701052761,8.423968859,11.00613241,11.2814906,12.06560955,13.28067534,76.16843829,72.64654755,66.86060312,62.7420224,0.497035641,0.165345052,0.362779929,0.456451107
Millet_Katumani 1,20.98214615,20.05856265,20.20327107,20.33937675,25.66074133,24.49175583,24.97128432,24.95334774,16.91998145,16.06898803,16.25095671,15.94858616,6.746845176,7.263143549,7.729417602,7.102839749,11.72731984,11.7131277,12.87730332,12.18797593,71.44577697,69.33492016,71.11111429,68.21135723,0.268047275,0.263738002,0.257805662,0.266820763
Millet_Katumani 1,20.98214615,20.05856265,20.20327107,20.33937675,25.66074133,24.49175583,24.97128432,24.95334774,16.91998145,16.06898803,16.25095671,15.94858616,6.746845176,7.263143549,7.729417602,7.102839749,11.72731984,11.7131277,12.87730332,12.18797593,71.44577697,69.33492016,71.11111429,68.21135723,0.268047275,0.263738002,0.257805662,0.266820763
Millet_Katumani 1,21.77331075,20.44558925,20.16314007,20.20185159,26.97309028,25.12382919,24.79807582,24.80374345,17.23734437,16.53834378,16.396877,16.01318242,7.4521202,8.073789478,7.57215095,6.663830758,13.07662881,13.06783988,12.48718245,11.61751098,64.8519403,69.39326651,73.70175998,72.33256938,0.244059579,0.23361126,0.277720743,0.281562614
Millet_Katumani 1,21.6534812,21.75536384,20.96025412,20.62669322,26.4919628,26.46590874,25.89628425,25.06386962,17.33901497,17.75563521,16.68027128,16.79598042,7.225340051,7.990264452,8.325055044,7.021913201,12.33013876,12.89994319,13.21157054,12.0679716,69.44080647,69.22559916,66.24094693,74.0548119,0.257405443,0.255285575,0.234643772,0.286608364
Millet_Katumani 1,20.901212,19.99598633,20.28227944,20.20773703,25.49246209,24.37975163,24.76662099,24.90442134,17.00366013,16.0681434,16.20277839,16.06603008,6.963011299,7.41395936,7.754176564,7.109654634,11.95128368,11.72717221,12.87010079,12.01277596,71.52127049,69.37081155,71.22948462,68.1383871,0.150818235,0.186656868,0.237406994,0.234701634
Millet_Katumani 1,20.94614129,19.8977668,20.25470523,20.33736643,25.70122515,24.5133594,24.95756663,25.02813955,16.79216593,16.13914344,16.24010916,15.94746558,6.685001912,7.297310979,7.665539089,6.916187715,11.63480317,11.65947448,12.79427672,12.29335278,71.61798824,69.40164839,71.04297272,68.02671008,0.319721876,0.18958846,0.474934017,0.302958267
Millet_Katumani 1,20.92283402,19.9940366,20.25530245,20.43531231,25.64723125,24.51141374,24.87760332,24.95288411,16.84578185,16.02730642,16.23798719,16.02059889,6.789608345,7.422584334,7.669827025,7.156709008,11.65423662,11.53708077,12.89515078,12.12780595,71.47221085,69.27835258,70.88056354,68.34960152,0.118345787,0.225629032,0.220568501,0.335533938
Millet_Katumani 1,21.02545608,20.15493195,20.24020744,20.34297314,25.66677575,24.66806849,25.07267537,25.12639502,16.98595206,16.1839825,16.30406107,15.8100059,6.695873855,7.26517217,7.989093529,7.074334323,11.69915035,11.58270118,12.96131535,12.34985788,71.59213371,69.29788765,71.13924725,68.22604463,0.389834608,0.357774341,0.394759808,0.303823891
Millet_Katumani 1,20.87112568,19.95567933,20.09380569,20.22341865,25.85964168,24.5380729,25.08705549,24.93443453,16.98243179,16.08870207,16.29150232,15.77883999,6.82583,7.321855132,7.763584105,7.12439747,11.73906655,11.66647916,12.84808329,11.99787748,71.38235844,69.31969208,71.05792616,68.37843076,0.43654613,0.224406221,0.310078468,0.391429699
Millet_Katumani 1,21.15563286,19.96449243,20.12592548,20.34677052,25.68944772,24.50672218,25.19130582,25.05187534,17.01205028,16.00040884,16.41480721,16.0778298,6.842802516,7.254538064,7.642961399,7.169696372,11.71922795,11.82610227,12.68772454,12.21661603,71.53077882,69.43045026,70.78875208,68.31384442,0.236478286,0.144968401,0.256249348,0.299680734
Millet_Katumani 1,21.07732535,19.98807071,20.09720851,20.18464966,25.60107055,24.3489937,24.90286145,24.89297242,16.82569047,16.0907612,16.46451241,15.94438282,6.837504644,7.178725826,7.751347999,6.8924501,11.47851908,11.63989924,12.81523959,12.23707832,71.56929337,69.35684862,70.9523816,68.23896908,0.289648012,0.360206866,0.483963841,0.217838641
Millet_Katumani 1,21.07977058,19.98180877,20.27948284,20.48353369,25.61032687,24.44473809,24.87613574,24.98729555,16.88289208,16.17886263,16.37120112,16.02281346,6.844571939,7.42898182,7.605031793,7.175983959,11.9339527,11.61966182,12.98572687,12.13346645,71.50332158,69.32837576,71.11776346,68.16911627,0.17172675,0.334360671,0.186199592,0.30045364
Millet_Katumani 1,20.81939931,20.08738431,20.20460667,20.41853513,25.70600389,24.49430027,25.02632452,24.99491538,17.06821946,16.06140996,16.23978955,15.81896472,6.863069844,7.178143858,7.624628569,7.002804896,11.59474067,11.72676873,13.00674204,12.14917336,71.43398185,69.42954616,70.94524982,68.00231906,0.24399198,0.11283786,0.169393744,0.164087691
Millet_Katumani 1,20.87966977,20.05454544,20.02623812,20.3522255,25.53589822,24.49835555,25.10907642,24.98667128,16.902129,16.17666274,16.27008752,16.07562951,6.901862789,7.202553678,7.605006516,7.167332044,11.74010728,11.71969543,12.7595422,12.1840688,71.32421944,69.22970197,71.1938215,68.33519135,0.267875374,-0.06086114,0.169944468,0.09938409
Millet_Katumani 1,20.79606878,20.15799893,20.18196825,20.23954782,25.62758793,24.49234975,24.92194182,25.14145452,16.86087989,16.09963945,16.16039229,15.98653637,6.761569852,7.354009412,7.70219407,7.122653178,11.72374052,11.5926646,12.8867055,12.19645092,71.41958788,69.34749843,70.99223769,68.18419651,0.204895409,0.284938794,0.34065259,0.160179927
Onions_Texas Grano,20.89084599,20.37371947,20.13636849,19.87109743,25.51427492,24.49643397,25.22719097,24.31364801,16.8481992,16.744313,15.73074445,16.04213543,6.641150375,6.627761433,8.310930961,7.178295576,11.5089399,10.91045367,13.38706345,12.27914607,72.10021474,73.49631213,65.31973947,74.04675496,0.27866963,0.291573188,0.232236993,0.273548989
Onions_Texas Grano,20.89084599,20.37371947,20.13636849,19.87109743,25.51427492,24.49643397,25.22719097,24.31364801,16.8481992,16.744313,15.73074445,16.04213543,6.641150375,6.627761433,8.310930961,7.178295576,11.5089399,10.91045367,13.38706345,12.27914607,72.10021474,73.49631213,65.31973947,74.04675496,0.27866963,0.291573188,0.232236993,0.273548989
Onions_Texas Grano,21.93437539,20.95825833,20.06406424,19.98879625,27.10674899,25.73516187,24.81829668,24.43838052,17.21396458,17.09211119,16.0610931,16.20023909,7.493808793,7.915440837,8.265869121,6.819695476,13.0369673,13.22949912,13.05740016,11.76175917,63.51794769,70.53028369,68.69628646,75.16613084,0.244727494,0.24512707,0.241858346,0.291573425
Onions_Texas Grano,21.81437321,21.66536992,21.20878029,20.63321387,26.59726281,26.43615791,26.2581928,24.88753223,17.47885356,17.64317138,16.84457502,16.97753663,7.120461828,7.973569223,8.710947515,6.914069989,12.18021049,12.9491031,13.68130627,11.76440914,68.58509614,69.48111066,64.5240161,75.56439644,0.257687003,0.255217881,0.225798949,0.289401281
Onions_Texas Grano,20.91960016,20.37525199,20.24582028,20.10136337,25.50994615,24.57076839,25.38487072,24.47529746,16.95024666,16.88207779,15.9066062,16.07358854,6.853901393,6.739712277,8.259368844,7.127353304,11.49918005,10.96899588,13.41264717,12.2312738,72.12778258,73.38022239,65.45585824,74.15787436,0.224907177,0.331781917,0.115518486,0.140961932
Onions_Texas Grano,21.01462354,20.26775388,20.09296869,20.22477758,25.58023022,24.71133764,25.22595805,24.52491414,16.88308683,16.79363935,15.64741036,15.95440984,6.71967077,6.655559661,8.218867065,7.036976111,11.59556466,10.89909395,13.34586931,12.21354755,71.95391415,73.69512467,65.19497693,73.99602967,0.370698727,0.348691242,0.229025455,0.192886224
Onions_Texas Grano,20.91850268,20.48553239,20.22287958,20.02261137,25.45891264,24.6361687,25.12784542,24.32870305,16.88808088,16.6084324,15.81750174,15.91830513,6.791790012,6.598123941,8.416927084,7.190304123,11.43124601,10.82453015,13.41695557,12.34233412,72.05950462,73.41787485,65.59168675,74.23697993,0.463042211,0.20794836,0.22934022,0.191104674
Onions_Texas Grano,20.85012103,20.10635432,20.1238181,19.942081,25.49801705,24.44044694,25.0606957,24.32953376,16.90550368,16.74575663,15.70838851,16.03107212,6.678154665,6.744678532,8.275270634,7.317837337,11.48335824,10.94288107,13.37892359,12.24810211,72.14676627,73.54570155,65.32976834,73.86070543,0.265732679,0.276546939,0.141207845,0.239599632
Onions_Texas Grano,21.00472645,20.46004403,20.23291155,19.87022592,25.4828571,24.59988806,24.97470631,24.353755,16.81705933,16.77778708,15.9359293,16.09123858,6.711676678,6.78259409,8.284215822,6.972899191,11.56804152,10.95508446,13.39703063,12.39132825,72.03306707,73.62639905,65.50602302,74.07786537,0.323668484,0.346560247,0.201251539,0.302829135
Onions_Texas Grano,20.91185962,20.1570984,20.14755312,19.83088545,25.64110638,24.46103036,25.17491246,24.40248865,16.79575757,16.67679106,15.69527503,16.21126717,6.685008055,6.697542963,8.107498213,7.243622609,11.70023111,10.93148739,13.40049086,12.38710741,72.10760593,73.45242888,65.35386934,74.02077621,0.309121305,0.281817918,0.167946025,0.347135056
Onions_Texas Grano,21.01657306,20.2022992,20.34248186,19.83489334,25.49885706,24.68323321,25.24904465,24.23690064,16.79368775,16.7133635,15.68873403,16.10123226,6.446256749,6.450851943,8.241334765,7.213508954,11.67850965,10.90070636,13.18574693,12.33886267,72.09471625,73.6939102,65.29024245,74.0596009,0.356811746,0.233623961,0.06932172,0.261634982
Onions_Texas Grano,20.75423405,20.31875289,20.18555881,19.75630895,25.4203128,24.39298102,25.24312558,24.34361365,16.73236687,16.66566694,15.63119002,15.75967398,6.690257104,6.659912995,8.221591285,7.267263005,11.64491091,11.08716176,13.36517758,12.26087686,72.11177946,73.52199203,65.202351,74.05957698,0.164720973,0.164139622,0.329135389,0.173340101
Onions_Texas Grano,20.77152168,20.27047329,20.08259833,19.85948742,25.74152686,24.40962938,24.96329601,24.21231313,16.87165143,16.7701343,15.63392402,15.8483782,6.76024385,6.762276914,8.406164117,7.277422775,11.41104841,10.88213409,13.303232,12.38645401,71.86272444,73.60166162,65.27316645,74.17871519,0.217071231,0.165916596,0.257860718,0.114008513
Onions_Texas Grano,20.78587755,20.19340203,20.1880842,19.91725683,25.25105124,24.35179221,25.13916349,24.41154146,16.91029432,16.8663784,15.67093375,15.97348272,6.613141213,6.647164274,8.394043221,7.08952336,11.34530038,10.75389875,13.33287702,12.19260455,71.99574096,73.43307815,65.21094599,73.99092338,0.420127049,0.302865242,0.194548269,0.324078419
Onions_Texas Grano,20.97378581,20.31347137,20.20422356,19.81967088,25.34412511,24.47327958,25.28832568,24.22876574,16.69198913,16.72508579,15.62149042,16.21537487,6.666280722,6.66356601,8.265412451,7.047412365,11.46391551,10.9534305,13.37534167,12.10952198,71.94949804,73.48434351,65.36603767,73.86770632,0.164565475,0.259524176,0.335449399,0.171342909
Peanuts_Serenut 2,20.82385819,19.95516819,20.17857958,20.15402647,25.28774508,24.35831666,25.21239332,24.68102593,16.92968593,16.02558606,15.86341321,15.96838723,6.585792728,7.468461794,8.140549276,6.975794523,11.31178047,11.92464739,13.24255681,11.978388,72.6223178,69.73414449,66.29908016,70.47525458,0.28115626,0.260408474,0.236504758,0.271937433
Peanuts_Serenut 2,20.82385819,19.95516819,20.17857958,20.15402647,25.28774508,24.35831666,25.21239332,24.68102593,16.92968593,16.02558606,15.86341321,15.96838723,6.585792728,7.468461794,8.140549276,6.975794523,11.31178047,11.92464739,13.24255681,11.978388,72.6223178,69.73414449,66.29908016,70.47525458,0.28115626,0.260408474,0.236504758,0.271937433
Peanuts_Serenut 2,21.68672451,20.45431816,20.28753906,20.02647665,26.78338146,25.17670281,25.24976156,24.55350604,17.2841237,16.49178531,16.08513519,15.93396469,7.544380638,8.223142787,8.083814237,6.648392704,13.13410651,13.23996884,13.02324213,11.59183702,65.92072131,68.90087517,67.98253775,73.37493913,0.245623207,0.232623738,0.245949423,0.289868587
Peanuts_Serenut 2,21.69419548,21.16703627,20.95813959,20.45389005,26.38192394,26.10574781,26.06312747,24.64504498,17.50518214,16.91601216,16.5978796,16.86781788,7.183259526,8.412361645,8.830114424,6.844558751,12.15119301,13.48756253,13.8242589,11.65265824,69.79074625,66.79424973,64.39137347,76.03680862,0.260000193,0.24078211,0.222292997,0.29257493
Peanuts_Serenut 2,20.7261192,19.84952299,20.14965794,20.27282213,25.24934494,24.45332244,25.22912898,24.58775599,16.93527252,15.9111912,15.92901988,16.01964537,6.51700387,7.442307838,8.306700509,6.951089808,11.18434117,11.76226655,13.25573241,11.99214618,72.70263469,69.60748754,66.27691225,70.56933684,0.279384951,0.284051906,0.20433995,0.126886017
Peanuts_Serenut 2,20.82812474,19.87034873,20.20881351,20.09189386,25.11539449,24.44502006,25.13417892,24.67003145,17.11480953,16.16061124,15.81860802,15.94895268,6.629905791,7.426090687,8.043304549,6.921656486,11.267505,12.09603081,13.33890176,12.16144292,72.63352993,69.87515063,66.2134949,70.51892283,0.282500789,0.3453661,0.266425613,0.201145058
Peanuts_Serenut 2,20.83047555,20.02408231,20.14989656,20.08943291,25.20055849,24.48224568,25.40366308,24.55606801,16.92861562,16.2407454,16.04277076,16.07053256,6.712967837,7.467328041,8.061140072,6.975750851,11.27748526,11.84198594,13.24701707,12.1373969,72.56093153,69.83010187,66.26373998,70.4326326,0.199675937,0.27449101,0.348897887,0.380097561
Peanuts_Serenut 2,20.76817938,19.81493128,20.41482499,20.12011225,25.26293024,24.23183314,25.2142257,24.73605597,16.99111344,16.07347629,16.03727124,15.88744072,6.567898123,7.349156847,8.244777046,7.091352133,11.23827528,11.87071683,13.1840168,11.82931675,72.59540221,69.77855184,66.37984592,70.63334485,0.259916914,0.227088568,0.146233547,0.174817343
Peanuts_Serenut 2,20.9930214,20.01790691,20.14880405,19.96544409,25.32416029,24.37880862,25.25042278,24.75822349,17.06311221,16.17789173,15.83583767,16.09253753,6.519895544,7.262750259,8.128413789,6.824503277,11.14171066,11.96882719,13.14186818,11.90521898,72.57559484,69.59030573,66.25255584,70.56975101,0.329020814,0.19745559,0.030304732,0.159641946
Peanuts_Serenut 2,20.92853822,20.08775294,20.21415799,19.91771618,25.25995828,24.34849165,24.98832134,24.7658674,16.79740587,16.15313293,15.75503548,16.14566469,6.676077313,7.477785463,8.092628998,7.13897607,11.32506458,12.11064149,13.21095326,12.11731729,72.61332876,69.60691318,66.27897716,70.4559739,0.313579294,0.295981827,0.189125841,0.47744283
Peanuts_Serenut 2,20.96232747,19.97424542,20.02371883,20.25719732,25.33008427,24.40243886,25.31491789,24.57386862,16.87499616,16.17611135,15.75376062,16.0025991,6.693684389,7.516397905,7.998362315,6.778237321,11.06987363,11.95082199,13.24665484,11.96954129,72.6315658,69.93164826,66.34289889,70.37451666,0.421894147,0.262110508,0.219377066,0.365616188
